ID,identifier,companyname,countryofexchange,gicsindustryname,year,fv,esg,size,lev,lctat,lctlt,chlct,ch,cf,cheat,inventory,fixed,growth,ni,boardmeetings,female,ceo,g_score,e_score,gdpgrowth,gdppercapita,inf,climateriskscore,n_years
299,RMT.NS,Ratnamani Metals and Tubes Ltd,India,Metals & Mining,2023,4.064018,46.60947,8.683302,0.0380292,0.1492704,0.6824051,0.1959931,0.0211452,2.07E+07,0.0761284,0.3390007,0.3260823,11.45323,74997061,5,10,TRUE,50.0351,56.56611,9.190755,3.403141,2.591949,2.438895,3
299,RMT.NS,Ratnamani Metals and Tubes Ltd,India,Metals & Mining,2024,3.334812,48.77988,8.759012,0.0320828,0.2032586,0.7858452,0.1491116,0.0152895,2144330,0.0978502,0.3159209,0.3084403,-0.0016607,63378631,5,14.28571,TRUE,52.20893,54.41364,6.484224,3.430827,3.20181,1.626648,3
300,ROLE.NS,Rolex Rings Ltd,India,Machinery,2022,3.504037,21.86403,8.091058,0.0804607,0.2019397,0.7571416,0.1485856,0.0039447,2179284,0.0322502,0.2604266,0.430316,7.125013,24110516,10,14.28571,TRUE,36.56861,5.02623,7.609365,3.370596,5.897142,1.138424,3
300,ROLE.NS,Rolex Rings Ltd,India,Machinery,2023,3.242921,24.58491,8.128663,0.0161164,0.1439043,0.7242379,0.0974501,0.002812,-334013.2,0.132551,0.2228093,0.4193237,2.150962,18720816,5,14.28571,TRUE,41.97696,9.61613,9.190755,3.403141,2.591949,1.146361,3
300,ROLE.NS,Rolex Rings Ltd,India,Machinery,2024,2.850835,24.0488,8.176247,0.0110341,0.1311854,0.8006006,0,0.0381225,3511995,0.2902886,0.1902577,0.3730978,-7.802968,20362434,7,16.66667,TRUE,41.38756,9.17092,6.484224,3.430827,3.20181,1.138424,3
301,ROSB.NS,Rossari Biotech Ltd,India,Chemicals,2022,2.412097,40.26522,8.221288,0.0540581,0.2548383,0.7703553,0.0343034,0.0418576,3860881,0.1104549,0.1454212,0.2388793,3.153731,13054649,7,16.66667,TRUE,78.10012,37.75638,7.609365,3.370596,5.897142,1.827431,3
301,ROSB.NS,Rossari Biotech Ltd,India,Chemicals,2023,2.098317,42.28875,8.275589,0.0755602,0.270163,0.809913,0.0284246,0.0083306,-5282304,0.0510425,0.1951594,0.2301961,8.970564,15679544,5,33.33333,TRUE,82.2762,33.60679,9.190755,3.403141,2.591949,1.53034,3
301,ROSB.NS,Rossari Biotech Ltd,India,Chemicals,2024,1.761544,60.29305,8.346169,0.1149667,0.2829747,0.7549537,0.0823785,5.27E-07,2227268,0.0651815,0.2141659,0.2603761,10.84976,15959977,7,33.33333,TRUE,88.2049,55.97331,6.484224,3.430827,3.20181,1.610014,3
302,ROUT.NS,Route Mobile Ltd,India,Software,2022,1.808323,62.0131,8.545535,0.0482094,0.2714282,0.7354236,0.5274146,0.0244547,9284323,0.2820712,0.0251132,0.0235398,64.69989,40544060,10,14.28571,TRUE,83.75259,36.36027,7.609365,3.370596,5.897142,1.88124,3
302,ROUT.NS,Route Mobile Ltd,India,Software,2023,1.509846,72.35242,8.619667,0.107764,0.2981762,0.7828865,0.4417097,0.0244733,7035393,0.2334307,0.0578725,0.0183586,11.11217,46651470,11,14.28571,TRUE,88.72792,46.43831,9.190755,3.403141,2.591949,1.57942,3
302,ROUT.NS,Route Mobile Ltd,India,Software,2024,1.381926,72.11993,8.651001,0.1213994,0.3383834,0.9288523,0.50258,0.0522202,3.61E+07,0.3276044,0.0709357,0.015354,10.93336,39078994,9,14.28571,TRUE,87.7346,45.74067,6.484224,3.430827,3.20181,2.124454,3
303,RSPO.NS,Responsive Industries Ltd,India,Chemicals,2022,3.794651,28.62348,8.210652,0.1946052,0.2412473,0.8889638,0,0.0182078,-889240.5,0.0456885,0.1606677,0.5179722,-18.48173,2974318.4,8,40,TRUE,37.96111,18.75009,7.609365,3.370596,5.897142,1,3
303,RSPO.NS,Responsive Industries Ltd,India,Chemicals,2023,3.304838,32.69617,8.268306,0.1388591,0.2400443,0.9074903,0.0441459,0,-949610.1,0.0201358,0.0814648,0.5269313,10.0442,19348050,10,16.66667,TRUE,48.74966,21.8567,9.190755,3.403141,2.591949,1,3
303,RSPO.NS,Responsive Industries Ltd,India,Chemicals,2024,2.949851,33.11559,8.308307,0.1474442,0.1445773,0.6401588,0.0298777,0,-1038760,0.0183696,0.1097983,0.4584135,27.24011,23272288,6,33.33333,TRUE,50.63249,19.74793,6.484224,3.430827,3.20181,1,3
304,RSYS.NS,R Systems International Ltd,India,IT Services,2022,6.006457,58.3821,8.003076,0.0925804,0.2376499,0.6884161,0.0004496,0.2474536,225104.9,0.3476324,0.0008391,0.1709059,18.0858,16886613,8,16.66667,TRUE,55.7894,37.50998,7.609365,3.370596,5.897142,1.68462,3
304,RSYS.NS,R Systems International Ltd,India,IT Services,2023,4.059,48.67409,8.198736,0.0997815,0.2801493,0.5237392,0.0002444,0.1196219,-5875706,0.2175833,0.0011494,0.0941397,10.4965,16841688,11,14.28571,TRUE,28.58117,39.87281,9.190755,3.403141,2.591949,2.533909,3
304,RSYS.NS,R Systems International Ltd,India,IT Services,2024,4.42617,47.0862,8.152543,0.0599566,0.2134119,0.4385567,0.5818387,0.0322061,3826706,0.1465407,0.0006458,0.0767272,0.5391555,15333240,6,14.28571,TRUE,22.7759,41.0861,6.484224,3.430827,3.20181,1.558737,3
305,RUCL.NS,Rupa & Company Ltd,India,"Textiles, Apparel & Luxury Goods",2022,1.072028,39.71609,8.227699,0.1860389,0.3158256,0.9206091,0.0153227,0,290871.5,0.066726,0.3536737,0.1786392,-28.36459,6539897.8,4,8.333333,0,46.67671,18.16748,7.609365,3.370596,5.897142,1.347026,3
305,RUCL.NS,Rupa & Company Ltd,India,"Textiles, Apparel & Luxury Goods",2023,1.03702,38.83405,8.239317,0.1623146,0.314616,0.9320877,0.0331327,0,1002831,0.1566783,0.2978826,0.1681165,4.904709,8371613.7,4,7.142857,0,40.0838,23.63977,9.190755,3.403141,2.591949,1.198694,3
305,RUCL.NS,Rupa & Company Ltd,India,"Textiles, Apparel & Luxury Goods",2024,0.9870133,45.2863,8.247729,0.1573945,0.3057041,0.9352452,0.0452239,0,681474.6,0.1323285,0.3004368,0.1588189,-0.6291403,9747466.4,4,7.142857,TRUE,41.9269,35.80728,6.484224,3.430827,3.20181,1.406028,3
306,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2022,12.40566,48.00276,7.959275,0.1863781,0.3259211,0.7563809,0.0005,0.0037317,88838.85,0.1703244,0.3582459,0.2454501,58.19787,15225158,4,12.5,TRUE,76.70897,29.62036,7.609365,3.370596,5.897142,1.701155,3
306,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2023,8.794563,48.56734,8.137604,0.1278251,0.2020328,0.7207171,0.0604317,0.0218664,4328735,0.4839287,0.2379088,0.255956,26.46887,21092981,5,10,TRUE,73.01346,30.00369,9.190755,3.403141,2.591949,1.148745,3
306,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2024,7.675416,60.35171,8.188589,0.0946125,0.2092452,0.7548403,0.0418433,0,-3211235,0.1946808,0.2689342,0.3220737,11.45638,16711527,4,14.28571,TRUE,81.48296,53.48041,6.484224,3.430827,3.20181,1,3
307,SAMD.NS,Samvardhana Motherson International Ltd,India,Automobile Components,2022,1.527759,68.84783,9.876691,0.2229898,0.4448608,0.6983569,0.1527036,0.0054388,-4.13E+07,0.0810327,0.1264767,0.3069406,14.43216,2.03E+08,8,10,0,80.00941,55.61488,7.609365,3.370596,5.897142,2.025904,3
307,SAMD.NS,Samvardhana Motherson International Ltd,India,Automobile Components,2023,1.121922,72.44502,10.00862,0.2343155,0.490703,0.7087255,0.1445624,0.0083743,2.65E+08,0.1230343,0.1200329,0.2832712,23.61093,3.62E+08,12,10,0,77.68376,58.57964,9.190755,3.403141,2.591949,2.354201,3
307,SAMD.NS,Samvardhana Motherson International Ltd,India,Automobile Components,2024,1.030649,72.44479,10.03606,0.1854841,0.4531031,0.7257474,0.1222005,0.0053378,-1.29E+08,0.0767624,0.1297518,0.2847245,12.33898,4.85E+08,16,12.5,0,81.57421,55.89592,6.484224,3.430827,3.20181,2.54996,3
308,SANO.NS,Sanofi India Ltd,India,Pharmaceuticals,2022,5.507737,45.96077,8.398732,0.0113916,0.3574842,0.9305189,0.0510397,0.4668147,-6.44E+07,0.2955484,0.1995945,0.1563933,-15.65255,75026899,8,12.5,TRUE,21.21117,48.14348,7.609365,3.370596,5.897142,2.094975,3
308,SANO.NS,Sanofi India Ltd,India,Pharmaceuticals,2023,6.669692,58.94526,8.314142,0.01108,0.379811,0.9309605,0.1007216,0.1918008,-7.34E+07,0.1893406,0.3880336,0.1885351,-28.35094,43827383,9,25,TRUE,30.85913,86.95832,9.190755,3.403141,2.591949,2.204572,3
308,SANO.NS,Sanofi India Ltd,India,Pharmaceuticals,2024,7.121671,50.59731,8.275071,0.0119742,0.4462092,0.9574015,0.0560345,0.1510733,-1.29E+07,0.1609273,0.3130041,0.2043057,-1.930168,36666900,6,25,TRUE,16.89544,83.34254,6.484224,3.430827,3.20181,1.936641,3
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2022,3.811609,40.1065,8.499318,0.3711488,0.205744,0.3988552,0.0649528,0.003759,-2017770,0.1230949,0.0440257,0.6233872,21.57448,28382546,16,22.22222,TRUE,40.15743,31.12919,7.609365,3.370596,5.897142,1.374303,3
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2023,3.516516,54.63408,8.532425,0.4098175,0.1564617,0.2960571,0.17983,0.0062129,5920576,0.0688209,0.0374225,0.7082773,12.87383,6233473.3,4,22.22222,TRUE,59.21907,38.60033,9.190755,3.403141,2.591949,1.374303,3
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2024,3.337593,55.79797,8.551303,0.4248869,0.1508477,0.2792133,0.1270235,0,-4608777,0.0784662,0.0372958,0.7128937,8.355345,1954827.4,4,22.22222,TRUE,61.05598,49.87587,6.484224,3.430827,3.20181,1.698695,3
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2022,10.20581,68.87478,8.840311,0.0100197,0.2406072,0.9563235,0.0603386,0.014476,-4951824,0.285652,0.2210061,0.2394879,11.18548,1.06E+08,4,30,TRUE,76.65118,62.04609,7.609365,3.370596,5.897142,2.209522,3
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2023,9.381086,70.73573,8.876955,0.0081545,0.2242317,0.9616674,0.0452692,0.0009734,-1.16E+07,0.2751157,0.2143665,0.2826214,4.983865,1.08E+08,5,30,TRUE,80.18358,59.13665,9.190755,3.403141,2.591949,1.308442,3
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2024,8.741577,69.42776,8.905533,0.0080678,0.2161931,0.960962,0.0520483,0.056152,4.61E+07,0.209261,0.2178247,0.3294183,10.39863,1.10E+08,6,33.33333,TRUE,84.00923,55.16405,6.484224,3.430827,3.20181,2.159996,3
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2022,14.2752,46.89348,8.217612,0.3506755,0.5686779,0.6399798,0.0253647,0,-2014362,0.0154481,0.2269107,0.2462095,7.28391,15046616,5,20,TRUE,83.31377,31.06939,7.609365,3.370596,5.897142,1.997966,3
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2023,12.34426,51.08948,8.278174,0.3457579,0.4707374,0.5792029,0.0635334,0,3328134,0.034383,0.1940008,0.2738091,22.39433,20639472,5,16.66667,TRUE,68.90694,37.45352,9.190755,3.403141,2.591949,1.575669,3
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2024,10.37726,59.1592,8.354439,0.2698744,0.4169737,0.5878928,0.1345519,0.077614,2.47E+07,0.1593882,0.1801991,0.2614248,16.55115,31350497,7,16.66667,TRUE,71.62242,38.8358,6.484224,3.430827,3.20181,1.442824,3
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2022,2.703774,32.44033,8.269782,0.2900977,0.3440312,0.6335511,0.0790281,0,-1937926,0.0265024,0.2307564,0.230281,-7.088383,-14846276,6,11.11111,TRUE,44.51605,25.64795,7.609365,3.370596,5.897142,1.281673,3
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2023,2.699054,33.50867,8.266724,0.3166048,0.4070349,0.709406,0.1033669,0,2787763,0.0443411,0.2291688,0.2020438,-4.97807,-3552849.4,5,12.5,TRUE,31.26406,26.70505,9.190755,3.403141,2.591949,1.281673,3
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2024,2.646085,35.99152,8.272936,0.3004115,0.3152441,0.5626961,0.1240782,0,-251609.1,0.040023,0.2455657,0.186917,10.47745,3775190.2,6,11.11111,TRUE,43.63961,23.3667,6.484224,3.430827,3.20181,1.281673,3
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2022,4.113113,46.54091,8.228019,0.017742,0.4310431,0.9486848,0.2342762,0.0122397,-4399246,0.4900338,0.1492667,0.1502823,10.59511,25003079,4,25,FALSE,80.9805,31.62453,7.609365,3.370596,5.897142,2.034199,3
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2023,3.535594,40.77249,8.290708,0.0145379,0.361224,0.94543,0.3885287,0.021018,1.21E+07,0.4243894,0.1225457,0.1284072,2.563704,35380588,4,28.57143,0,75.85038,28.65644,9.190755,3.403141,2.591949,2.143536,3
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2024,3.287077,38.94995,8.313024,0.029388,0.3614239,0.913626,0,0.1146348,-6962505,0.5486564,0.1179511,0.1428958,-1.509379,36564435,4,28.57143,FALSE,71.14787,26.47558,6.484224,3.430827,3.20181,2.040856,3
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2022,1.87527,23.0013,8.723911,0.0006814,0.452916,0.930033,0.0894999,0,1.46E+07,0.0527003,0.261312,0.001144,4.392659,41623990,4,25,TRUE,62.36271,3.776672,7.609365,3.370596,5.897142,1.661279,3
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2023,2.080135,21.51978,8.685295,0.0045315,0.3913876,0.8774944,0.055261,0.0001425,-1.07E+07,0.08178,0.2458874,0.0044973,-22.92349,3827978.4,4,25,TRUE,43.20246,10.68421,9.190755,3.403141,2.591949,1.692826,3
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2024,1.801469,29.0826,8.742676,0.0016423,0.4202761,0.8927562,0.0640631,0.0197119,4665910,0.1254804,0.2061293,0.0021463,33.21709,35625231,5,25,TRUE,44.57356,20.93328,6.484224,3.430827,3.20181,1.846607,3
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2022,2.646037,35.16964,8.518437,0.2107006,0.252084,0.6154038,0.061666,0.0000484,177422.1,0.2937976,0.129139,0.3043657,-10.97874,24715458,6,20,TRUE,68.44987,12.47336,7.609365,3.370596,5.897142,1.630721,3
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2023,1.376297,42.35556,8.806599,0.2796327,0.2114208,0.4666088,0.0388966,0.0000206,209958,0.0240685,0.0666874,0.2904033,2.311271,22067187,7,22.22222,TRUE,88.1955,23.99023,9.190755,3.403141,2.591949,1.462281,3
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2024,1.397705,53.73429,8.806048,0.2674817,0.2737903,0.6154963,0.0274309,0.0000348,-324166.2,0.0945805,0.0671686,0.2767681,12.4856,11316559,9,22.22222,FALSE,78.46082,45.14236,6.484224,3.430827,3.20181,1.374303,3
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2022,0.8485507,40.6448,8.842181,0.2883911,0.3957545,0.6690006,0.2312445,0.0249994,-2.37E+07,0.1314242,0.0055014,0.0577802,4.199498,42174051,4,16.66667,TRUE,63.86714,2.977975,7.609365,3.370596,5.897142,1,3
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2023,0.8198581,49.38286,8.855294,0.2775834,0.5000263,0.8390651,0.1573357,0.0303973,-6292982,0.1208476,0.0051737,0.0629008,6.527421,22800240,7,20,TRUE,72.04064,20.23307,9.190755,3.403141,2.591949,1,3
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2024,0.8249443,46.47051,8.854437,0.2692362,0.4085669,0.6741944,0.2428333,0.0180926,2.95E+07,0.1722172,0.004643,0.0622116,4.921787,1379520.2,5,27.27273,TRUE,72.21696,22.18199,6.484224,3.430827,3.20181,1,3
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2022,4.616112,27.51607,7.890983,0.0970465,0.1989037,0.8302706,0.0528626,0,158836.4,0.010036,0.2598493,0.4958816,-14.36147,1834956.2,4,14.28571,TRUE,49.37102,17.69847,7.609365,3.370596,5.897142,1.641998,3
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2023,4.660826,35.10443,7.887302,0.0653224,0.1816733,0.8183589,0.1110902,0,750569.9,0.0200118,0.2267436,0.5216495,-11.87232,1248950.2,4,11.11111,TRUE,50.80043,19.85528,9.190755,3.403141,2.591949,1.607093,3
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2024,1.668926,32.10641,8.320459,0.0080075,0.1306289,0.6692975,0.2015986,0,3989234,0.0713977,0.1088954,0.2256344,15.41514,-12861439,5,11.11111,TRUE,47.88112,17.25269,6.484224,3.430827,3.20181,1.785399,3
319,SNFS.NS,Sundram Fasteners Ltd,India,Automobile Components,2022,4.265061,27.29488,8.750394,0.1579214,0.275219,0.791158,0.0449745,0.0000627,2563291,0.0185987,0.205519,0.4507211,6.718109,60899464,6,44.44444,TRUE,69.79935,15.01782,7.609365,3.370596,5.897142,1.501547,3
319,SNFS.NS,Sundram Fasteners Ltd,India,Automobile Components,2023,3.938762,30.93091,8.777067,0.1296053,0.2571519,0.818223,0.0175084,0.00001,-4201560,0.0145224,0.1949612,0.4518826,-1.365745,63064187,4,50,TRUE,72.07838,14.48776,9.190755,3.403141,2.591949,1.773035,3
319,SNFS.NS,Sundram Fasteners Ltd,India,Automobile Components,2024,3.598152,38.67591,8.810837,0.1489717,0.257475,0.8287054,0.0256945,0.0000308,1665301,0.0152731,0.2023785,0.4408133,2.519293,63399649,5,50,TRUE,62.90689,25.51818,6.484224,3.430827,3.20181,0,3
320,SOBH.NS,Sobha Ltd,India,Real Estate Management & Development,2022,1.18228,18.0028,9.185305,0.1717099,0.7486485,0.9336803,0.0296457,0,1.71E+07,0.0223623,0.6959649,0.0336286,19.39294,12683179,7,14.28571,TRUE,13.53186,16.52015,7.609365,3.370596,5.897142,2.397434,3
320,SOBH.NS,Sobha Ltd,India,Real Estate Management & Development,2023,1.119369,27.14414,9.215704,0.1454322,0.7597005,0.9304993,0.0053927,0,-1.99E+07,0.0043939,0.684585,0.0349581,-9.616824,5892381.5,5,16.66667,TRUE,15.72234,12.66406,9.190755,3.403141,2.591949,2.233991,3
320,SOBH.NS,Sobha Ltd,India,Real Estate Management & Development,2024,0.9010453,41.68723,9.304347,0.0692238,0.6799372,0.9248605,0.0060352,0,1501697,0.0050328,0.6534016,0.0307219,27.79025,11080866,5,16.66667,TRUE,61.72893,12.00027,6.484224,3.430827,3.20181,2.627275,3
321,SOFT.NS,Sonata Software Ltd,India,IT Services,2022,2.235673,66.59747,8.724515,0.1355328,0.4965319,0.7078426,0.1218908,0.0352798,-3.85E+07,0.3362868,0.0066148,0.030212,23.91895,55002434,4,16.66667,TRUE,80.81146,42.84984,7.609365,3.370596,5.897142,2.401224,3
321,SOFT.NS,Sonata Software Ltd,India,IT Services,2023,1.95728,63.46428,8.790828,0.1486584,0.6007395,0.8264548,0.0533802,0.0720317,1.42E+07,0.246657,0.0190324,0.0257772,13.9744,37012597,6,14.28571,TRUE,54.83605,45.041,9.190755,3.403141,2.591949,2.480631,3
321,SOFT.NS,Sonata Software Ltd,India,IT Services,2024,2.074794,69.4453,8.745452,0.1085181,0.554033,0.8639976,0.0815332,0.0200162,-2.65E+07,0.1293293,0.0099345,0.021789,15.03029,49698069,6,14.28571,TRUE,63.51808,51.67966,6.484224,3.430827,3.20181,2.441941,3
323,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2022,5.37288,27.61963,8.004483,0.018883,0.2155645,0.5638731,0.0032613,0.1337026,-77969.81,1.341252,0.0012839,0.1292339,60.72322,-27091468,7,16.66667,FALSE,52.75243,19.68492,7.609365,3.370596,5.897142,1.917032,3
323,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2023,8.677612,29.8962,7.790937,0.1187301,0.5146332,0.6808805,0.0201069,0,569394.1,0.186583,0.002872,0.2108876,-68.81368,-46456377,5,16.66667,FALSE,41.89606,31.57737,9.190755,3.403141,2.591949,2.029551,3
323,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2024,13.45071,34.44262,7.594024,0.8015119,1.115359,0.6773807,0.0052477,0,-393867.8,0.0037194,0.0058224,0.2958137,-7.337326,-40083019,6,16.66667,FALSE,53.42782,24.23708,6.484224,3.430827,3.20181,1.898815,3
325,STEN.NS,Sterling and Wilson Renewable Energy Ltd,India,Construction & Engineering,2022,1.918718,47.61887,8.589181,0.6361676,0.8464034,0.790625,0.0177385,0,-4.99E+07,0.0244181,0.0161455,0.0120519,-64.19434,-1.43E+08,9,16.66667,0,82.91956,32.83354,7.609365,3.370596,5.897142,1.481564,3
325,STEN.NS,Sterling and Wilson Renewable Energy Ltd,India,Construction & Engineering,2023,1.402804,45.73357,8.712614,0.1199114,0.7081811,0.9142087,0.0454369,0.0343657,2.97E+07,0.0903299,0.0155981,0.0119544,48.48728,-25289742,6,25,0,75.96208,32.07504,9.190755,3.403141,2.591949,1.296518,3
325,STEN.NS,Sterling and Wilson Renewable Energy Ltd,India,Construction & Engineering,2024,1.07859,51.18736,8.818798,0.1663067,0.7173775,0.8736502,0.1424811,0,3.27E+07,0.1305915,0.0637778,0.0074582,102.5119,10011703,6,25,0,78.44624,43.11982,6.484224,3.430827,3.20181,1.130094,3
326,STYE.NS,Styrenix Performance Materials Ltd,India,Chemicals,2022,3.406617,69.17831,8.186665,0.027783,0.380302,0.876305,0.0139494,0.0760862,-7705246,0.0772908,0.274419,0.2544384,0.5758687,22275073,5,14.28571,TRUE,67.67979,66.50459,7.609365,3.370596,5.897142,1.304736,3
326,STYE.NS,Styrenix Performance Materials Ltd,India,Chemicals,2023,4.357725,59.91545,8.095229,0.0263429,0.2471841,0.8141284,0.045412,0.041268,-5794841,0.0864986,0.2616756,0.3115864,-7.664792,20776245,7,12.5,0,47.51803,58.58044,9.190755,3.403141,2.591949,1.563933,3
326,STYE.NS,Styrenix Performance Materials Ltd,India,Chemicals,2024,2.012317,60.78444,8.428375,0.1733709,0.2882911,0.5878265,0.1478269,0,5052077,0.1018422,0.3371492,0.3850602,30.91369,27520187,8,12.5,TRUE,31.03646,60.10856,6.484224,3.430827,3.20181,1.841671,3
329,SUZL.NS,Suzlon Energy Ltd,India,Electrical Equipment,2022,13.66039,60.94977,8.827544,0.3508576,0.4889742,0.6104529,0.1360009,0,-1.62E+07,0.0524073,0.3307993,0.1414025,-15.73808,3.51E+08,6,10,FALSE,48.8529,57.65972,7.609365,3.370596,5.897142,1.132422,3
329,SUZL.NS,Suzlon Energy Ltd,India,Electrical Equipment,2023,10.43436,53.31778,8.93516,0.0209276,0.4191171,0.9233255,0.1418615,0,7142172,0.0776656,0.319304,0.1150185,7.688851,79226155,5,10,0,25.95031,58.93795,9.190755,3.403141,2.591949,1.196703,3
329,SUZL.NS,Suzlon Energy Ltd,India,Electrical Equipment,2024,5.876579,62.77543,9.18088,0.0249367,0.456391,0.8629636,0.1881484,0,8.03E+07,0.1826276,0.2495102,0.0702746,62.91983,2.42E+08,6,12.5,FALSE,31.40018,72.62706,6.484224,3.430827,3.20181,1.160055,3
330,SYMP.NS,Symphony Ltd,India,Household Durables,2022,4.408609,43.73397,8.232514,0.165137,0.2848908,0.7652305,0.1342137,0,-1247566,0.1829133,0.2167196,0.0989254,5.58347,14104187,6,25,TRUE,38.57848,42.32059,7.609365,3.370596,5.897142,1.380587,3
330,SYMP.NS,Symphony Ltd,India,Household Durables,2023,5.120569,39.73861,8.164617,0.1395311,0.3153123,0.8192642,0.1079596,0,-1464907,0.1287204,0.202513,0.0969244,-4.041512,17772046,4,25,TRUE,31.01049,39.18573,9.190755,3.403141,2.591949,2.169087,3
330,SYMP.NS,Symphony Ltd,India,Household Durables,2024,4.675182,47.26196,8.193457,0.1061962,0.4078064,0.9486138,0.0645553,0,-740784.1,0.1534211,0.229146,0.0873662,32.94835,24868344,4,25,TRUE,30.65082,45.17461,6.484224,3.430827,3.20181,2.102366,3
331,SYNN.NS,Syngene International Ltd,India,Life Sciences Tools & Services,2022,4.325459,57.04553,8.851083,0.1398045,0.2037729,0.5369182,0.075324,0,-2.10E+07,0.2251695,0.0570743,0.4762819,13.2662,56523856,4,44.44444,TRUE,77.59817,54.45994,7.609365,3.370596,5.897142,1.467483,3
331,SYNN.NS,Syngene International Ltd,India,Life Sciences Tools & Services,2023,4.148933,57.92627,8.868082,0.0902529,0.1860004,0.6041821,0.0748995,0,-467906.4,0.1820147,0.0387704,0.5880584,7.701236,61187762,5,40,TRUE,81.61239,54,9.190755,3.403141,2.591949,2.040661,3
