"",Identifier,Company Name,Country of Exchange,GICS Industry Name,year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF,ClimateRiskScore
429,GESH.KL,GE-SHEN Corporation Bhd,Malaysia,Containers & Packaging,2023,2.294474852,10.84,7.830648761,0.338892357,0.31219553,0.592492626,0.234535073,0.0,2522657.95,0.100667577,0.15912879,0.465944412,-3.116600304,1982788.67,5,33.33,TRUE,13.46,0.39,3.555487154,4.056107349,-1.872255625,0.0
429,GESH.KL,GE-SHEN Corporation Bhd,Malaysia,Containers & Packaging,2022,2.473351044,16.11,7.796285696,0.369767163,0.345429907,0.627260313,0.120401338,0.0,875454.55,0.072516861,0.139644042,0.484470876,0.083563348,2180454.55,5,28.57,0,28.86,0.44,8.861821876,4.069967336,6.403485118,1.0
430,GKMS.KL,George Kent (Malaysia) Bhd,Malaysia,Construction & Engineering,2024,0.259551821,49.68,8.230311229,0.269530364,0.328984186,0.958399363,0.0,0.32594456,-5252536.64,0.381692462,0.094660951,0.178908096,8.906038751,979706.88,4,33.33,0,63.34,28.5,5.114155478,4.074350408,0.782509892,1.9321259736050904
430,GKMS.KL,George Kent (Malaysia) Bhd,Malaysia,Construction & Engineering,2023,0.269044013,49.71,8.221242844,0.263013591,0.17810877,0.490264129,0.0,0.349026573,6432609.85,0.359944617,0.105491701,0.176700348,-49.17777315,-5475489.68,5,33.33,0,68.98,25.04,3.555487154,4.056107349,-1.872255625,1.8322398570677565
430,GKMS.KL,George Kent (Malaysia) Bhd,Malaysia,Construction & Engineering,2022,0.24146192,50.32,8.262615191,0.247219556,0.172597497,0.497442177,0.549618211,0.0,-8578231.29,0.309670496,0.131337053,0.161859699,-33.71949955,162131.52,9,16.67,0,61.17,27.01,8.861821876,4.069967336,6.403485118,1.581251309864881
431,GOLD.KL,Golden Land Bhd,Malaysia,Real Estate Management & Development,2024,0.087461091,25.4,8.124047817,0.318522462,0.242134885,0.520940901,0.315493537,0.0,960294.8,0.07415487,0.113728458,0.621710747,55.51743317,-3366965.01,6,33.33,TRUE,38.49,6.66,5.114155478,4.074350408,0.782509892,1.598747623367749
431,GOLD.KL,Golden Land Bhd,Malaysia,Real Estate Management & Development,2023,0.084899814,23.56,8.136955969,0.314292432,0.225207334,0.564193845,0.296182042,0.0,-5869702.04,0.061961715,0.143759079,0.642743576,32.20698071,-3081858.52,5,33.33,TRUE,31.44,7.57,3.555487154,4.056107349,-1.872255625,1.8746088685049744
431,GOLD.KL,Golden Land Bhd,Malaysia,Real Estate Management & Development,2022,0.079034634,19.31,8.16897379,0.319809401,0.234960688,0.557536951,0.454637119,0.0,-237044.94,0.10914196,0.156834827,0.571905041,-33.37898054,-5117076.71,5,33.33,TRUE,23.18,7.92,8.861821876,4.069967336,6.403485118,1.312369311765645
432,GOPK.KL,Gopeng Bhd,Malaysia,Food Products,2024,0.446797983,31.43,8.157101991,0.00056272,0.294034929,0.773684383,0.0,0.0,5819997.76,0.080053302,0.000376087,0.558606093,3066.085744,5307981.2,5,12.5,0,49.33,45.58,5.114155478,4.074350408,0.782509892,2.135284383222934
432,GOPK.KL,Gopeng Bhd,Malaysia,Food Products,2023,0.49748659,30.28,8.110431817,0.0,0.274946153,0.760159334,0.0,0.0,1168640.52,0.20129664,0.000553071,0.609780215,-33.27264396,-155960.78,5,0.0,0,59.3,27.18,3.555487154,4.056107349,-1.872255625,2.361789092845881
432,GOPK.KL,Gopeng Bhd,Malaysia,Food Products,2022,0.933165918,19.89,7.831651991,0.006697694,0.013555598,0.132009362,0.0,0.0,-783875.0,0.210419949,0.004137333,0.72430957,-15.32307121,-831115.91,5,0.0,0,44.78,15.56,8.861821876,4.069967336,6.403485118,2.2594843781109084
433,HAPS.KL,Hap Seng Consolidated Bhd,Malaysia,Industrial Conglomerates,2024,0.345300278,43.35,9.629451695,0.382801683,0.219156551,0.377311187,0.29905891,0.092963709,-88234556.85,0.199767125,0.097307639,0.255968459,-4.956439212,172787824.5,7,11.11,0,41.91,61.3,5.114155478,4.074350408,0.782509892,2.10492178911868
433,HAPS.KL,Hap Seng Consolidated Bhd,Malaysia,Industrial Conglomerates,2023,0.350417191,40.31,9.608880914,0.373620382,0.236087149,0.408678168,0.271323988,0.061475068,183530065.4,0.174549141,0.093087399,0.249331149,-17.94964529,197928540.3,6,11.11,0,35.7,56.16,3.555487154,4.056107349,-1.872255625,1.7440779626554348
433,HAPS.KL,Hap Seng Consolidated Bhd,Malaysia,Industrial Conglomerates,2022,0.350531078,42.6,9.627325,0.386443729,0.227870225,0.387114838,0.103598026,0.076333617,46823409.09,0.15323245,0.115930288,0.255244798,11.91402228,241564318.2,6,10.0,0,36.93,57.39,8.861821876,4.069967336,6.403485118,1.8718290437524576
434,HEIN.KL,Heineken Malaysia Bhd,Malaysia,Beverages,2024,5.159188457,52.93,8.457160588,0.070556824,0.562320534,0.971689276,0.045127216,0.0,-2424350.94,0.026753458,0.118809112,0.47033092,8.924953851,104464861.2,5,42.86,0,75.29,37.51,5.114155478,4.074350408,0.782509892,1.8170459908819347
434,HEIN.KL,Heineken Malaysia Bhd,Malaysia,Beverages,2023,5.507831715,51.77,8.434203151,0.115378911,0.600570453,0.949809637,0.057821399,0.0,-2012200.44,0.029487474,0.09664999,0.477231169,-11.43622075,84270152.51,6,42.86,0,78.07,34.79,3.555487154,4.056107349,-1.872255625,1.6513989130759112
434,HEIN.KL,Heineken Malaysia Bhd,Malaysia,Beverages,2022,4.817186135,50.39,8.50521814,0.124944167,0.626654481,0.959446295,0.059553434,0.0,-5437500.0,0.045705228,0.135407724,0.370254385,36.5060462,93823636.36,4,42.86,0,71.59,31.74,8.861821876,4.069967336,6.403485118,2.321934922984116
435,HEKR.KL,Hektar Real Estate Investment Trust,Malaysia,Retail REITs,2024,0.243858042,44.25,8.506443146,0.417198541,0.038073473,0.078908041,0.341140359,0.0,-9709357.65,0.014552426,0.0,0.000327038,14.99117132,5509218.89,7,20.0,TRUE,18.75,42.88,5.114155478,4.074350408,0.782509892,2.0256351967680564
435,HEKR.KL,Hektar Real Estate Investment Trust,Malaysia,Retail REITs,2023,0.273222765,40.24,8.457063347,0.427598959,0.020182242,0.04132657,2.385650619,0.0,10809191.72,0.049118734,0.0,0.000315047,-8.994873275,10687886.71,6,50.0,TRUE,25.6,40.74,3.555487154,4.056107349,-1.872255625,1.0
435,HEKR.KL,Hektar Real Estate Investment Trust,Malaysia,Retail REITs,2022,0.279329196,36.13,8.448392428,0.446330068,0.033418362,0.064761862,0.560757555,0.0,-10611770.45,0.017803631,0.0,0.0000368594,15.06033446,16964920.45,5,25.0,TRUE,21.88,36.91,8.861821876,4.069967336,6.403485118,1.0
436,HENY.KL,Hengyuan Refining Company Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2024,0.106990413,51.39,8.926885581,0.381851789,0.596348079,0.857592398,0.301600879,0.0,-78227394.81,0.123741837,0.105938193,0.558120841,14.82170758,-80027081.47,5,33.33,FALSE,76.7,29.43,5.114155478,4.074350408,0.782509892,1.4166131827445372
436,HENY.KL,Hengyuan Refining Company Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2023,0.073029079,52.13,9.089301448,0.305398433,0.661708401,0.880840802,0.275699361,0.0,-46583878.0,0.148890086,0.24678894,0.390120681,-30.17881886,-106442265.8,5,28.57,FALSE,76.53,32.5,3.555487154,4.056107349,-1.872255625,1.2185038596369022
436,HENY.KL,Hengyuan Refining Company Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2022,0.060203384,46.46,9.177538074,0.244193014,0.683753336,0.862735358,0.294806056,0.0,147516363.6,0.230385972,0.226798936,0.311701377,66.65192923,-35827272.73,5,16.67,FALSE,62.56,23.17,8.861821876,4.069967336,6.403485118,1.2249883932450114
437,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2024,0.270743186,35.74,8.039324454,0.039904323,0.120567521,0.697062821,0.346180585,0.0,-3038719.79,0.217347172,0.181823386,0.509100573,13.42286737,-1145031.33,5,25.0,0,81.8,19.19,5.114155478,4.074350408,0.782509892,1.8602498611406229
437,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2023,0.271407656,29.31,8.038259895,0.037532592,0.130542162,0.760762658,0.285251463,0.0,-8444226.58,0.228541349,0.1867034,0.475609002,-31.13533944,-818736.38,5,25.0,0,76.59,12.64,3.555487154,4.056107349,-1.872255625,1.6142271209120995
437,HEVE.KL,HeveaBoard Bhd,Malaysia,Paper & Forest Products,2022,0.251040025,27.27,8.06308333,0.018082223,0.13922329,0.85360857,0.3509988,0.0,2713181.82,0.217633042,0.206188444,0.448366409,5.299234909,2121136.36,5,22.22,0,77.41,7.03,8.861821876,4.069967336,6.403485118,1.9404294392209205
438,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2024,0.199493151,53.54,8.081576573,0.006913884,0.050674191,0.879698196,0.337384617,0.0,-3771821.84,0.016420687,0.118455443,0.328284705,-2.456180396,-3115508.06,4,33.33,0,56.19,34.16,5.114155478,4.074350408,0.782509892,0.0
438,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2023,0.202876056,55.02,8.099097351,0.009777212,0.053148633,0.895668946,0.850202298,0.0,-14526880.17,0.03608852,0.099357146,0.329954027,-15.20815466,-14025464.05,5,33.33,0,61.46,30.04,3.555487154,4.056107349,-1.872255625,1.811516745728408
438,HEXR.KL,Hextar Healthcare Bhd,Malaysia,Household Products,2022,0.15335235,35.77,8.196742659,0.009801295,0.105131242,0.830658526,1.275274487,0.0,-46826204.55,0.132041213,0.118663461,0.306756006,-67.53002465,-12655779.55,4,0.0,0,24.1,32.97,8.861821876,4.069967336,6.403485118,1.8961896722710407
439,HEXT.KL,Hextar Global Bhd,Malaysia,Chemicals,2024,4.477430828,43.03,8.266634705,0.529896639,0.495462799,0.681232034,0.121012081,0.0,-7320396.15,0.079506471,0.167066604,0.20672338,41.00261102,16041900.18,5,16.67,0,42.45,36.71,5.114155478,4.074350408,0.782509892,1.305398255728141
439,HEXT.KL,Hextar Global Bhd,Malaysia,Chemicals,2023,4.32174375,44.57,8.282004577,0.477832875,0.50689595,0.715445217,0.171891694,0.0,2166296.3,0.166216025,0.213825615,0.195947573,7.805453651,14741603.49,9,16.67,0,42.31,39.62,3.555487154,4.056107349,-1.872255625,1.1344897310294195
439,HEXT.KL,Hextar Global Bhd,Malaysia,Chemicals,2022,5.928056182,49.6,8.150559575,0.442465172,0.320947492,0.492560969,0.250796232,0.0,-1553511.36,0.081404815,0.22417045,0.205117356,21.30547044,13398922.73,6,16.67,0,51.32,41.0,8.861821876,4.069967336,6.403485118,1.215501024502236
440,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2024,1.303730309,60.33,8.886453748,0.033954521,0.185050459,0.641421243,0.0,0.113215056,-129785035.6,0.804585926,0.07538878,0.13667018,28.51461924,157181947.7,4,33.33,0,46.59,78.3,5.114155478,4.074350408,0.782509892,1.9340436841305948
440,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2023,1.659766517,55.47,8.774808521,0.002072091,0.171493412,0.686846855,0.0,0.325355349,80223117.71,0.641776881,0.074564289,0.073284772,-9.892604855,109189183.5,4,28.57,0,52.36,56.0,3.555487154,4.056107349,-1.872255625,1.6611212227050889
440,HLIB.KL,Hong Leong Industries Bhd,Malaysia,Industrial Conglomerates,2022,1.693169656,54.31,8.762960495,0.002745312,0.179373603,0.718351556,0.0,0.194601576,-157781993.6,0.547535849,0.124502135,0.080924926,30.82629814,84362915.33,4,28.57,0,53.98,46.97,8.861821876,4.069967336,6.403485118,1.4473579403658472
441,HOME.KL,Homeritz Corporation Bhd,Malaysia,Household Durables,2024,0.695765222,39.82,7.893258646,0.001524068,0.074226295,0.845812425,1.473502214,0.447808262,4996961.56,0.664607388,0.131356606,0.226185347,51.6762281,7909094.49,5,40.0,0,90.76,10.18,5.114155478,4.074350408,0.782509892,1.4086972668048006
441,HOME.KL,Homeritz Corporation Bhd,Malaysia,Household Durables,2023,0.838294297,31.66,7.816689657,0.000953831,0.05897676,0.789609431,1.754959668,0.456430269,-23016678.89,0.577845738,0.110889121,0.228917335,-35.49935846,5605751.56,5,40.0,0,85.83,2.59,3.555487154,4.056107349,-1.872255625,0.0
442,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2024,3.141952393,56.88,7.749678804,0.002313633,0.316264077,0.909853632,0.095828039,0.0,-1655626.68,0.35780554,0.12702298,0.355295401,13.67972061,12894122.65,9,33.33,0,78.82,37.6,5.114155478,4.074350408,0.782509892,1.6810933296880868
442,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2023,3.377915096,59.27,7.715888459,0.001107969,0.293108027,0.915086158,0.075728061,0.0,6114276.69,0.407637926,0.12625415,0.314117732,7.632926394,9822568.63,8,33.33,0,81.45,47.45,3.555487154,4.056107349,-1.872255625,1.654645584265631
442,HSIB.KL,Hup Seng Industries Bhd,Malaysia,Food Products,2022,3.638089759,55.35,7.68459231,0.00231117,0.304851084,0.904483015,0.108532292,0.0,-730050.0,0.285260849,0.140678678,0.366146227,1.789761562,5927479.55,7,33.33,0,76.56,39.12,8.861821876,4.069967336,6.403485118,1.405016582188913
443,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2024,0.259002124,32.81,8.659319359,0.271449785,0.331651287,0.976503085,0.0,0.044797778,-8805313.59,0.051143148,0.234805994,0.146252115,4.216612331,23379573.17,5,0.0,0,45.75,26.76,5.114155478,4.074350408,0.782509892,1.5949394747029468
443,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2023,0.281511064,36.12,8.623127217,0.287102464,0.313418671,0.978518058,0.0,0.070975709,-3493676.5,0.06713335,0.234677723,0.150238743,-1.188771524,7062347.46,4,11.11,0,51.55,28.03,3.555487154,4.056107349,-1.872255625,1.3124487758621797
443,HTVE.KL,Hiap Teck Venture Bhd,Malaysia,Metals & Mining,2022,0.259792769,32.09,8.658924158,0.302533211,0.362822704,0.973920778,0.0,0.073991,-1904226.62,0.095387566,0.316406308,0.129325112,38.77019488,35153776.98,4,0.0,0,45.74,28.55,8.861821876,4.069967336,6.403485118,1.414088961403546
444,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2024,0.935586663,63.08,9.029117562,0.001444584,0.051069658,0.576305789,1.087386457,0.013195666,-122078917.7,0.186959746,0.071346548,0.627631975,49.7877903,16777903.04,5,33.33,TRUE,67.1,42.25,5.114155478,4.074350408,0.782509892,1.4078017927659645
444,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2023,0.876719814,67.81,9.046616897,0.013572692,0.073243082,0.631416705,0.914366736,0.011461088,-62912016.94,0.251260013,0.073346931,0.55742888,-28.76557519,4189094.76,5,37.5,TRUE,76.16,41.05,3.555487154,4.056107349,-1.872255625,1.0
444,HTHB.KL,Hartalega Holdings Bhd,Malaysia,Health Care Equipment & Supplies,2022,0.826694085,64.62,9.080240004,0.029104697,0.066753354,0.532628118,1.339847114,0.0,-148221995.5,0.258928793,0.043806529,0.546598373,-70.88704084,-54151927.44,6,37.5,TRUE,69.29,38.97,8.861821876,4.069967336,6.403485118,2.0985996095606767
445,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2024,2.112183053,46.2,8.413629311,0.250456587,0.243964547,0.467873626,0.299528428,0.0,12013785.79,0.090332811,0.103535519,0.604664712,17.56517956,44737857.9,4,25.0,0,37.04,40.51,5.114155478,4.074350408,0.782509892,2.3343579245606945
445,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2023,2.166518696,44.34,8.405321282,0.43772977,0.47743671,0.747754183,0.069620644,0.0,-2703965.7,0.037600216,0.107192383,0.654523828,31.85529749,12869024.65,4,20.0,0,59.71,30.94,3.555487154,4.056107349,-1.872255625,1.567148291253936
445,HUMC.KL,Hume Cement Industries Bhd,Malaysia,Construction Materials,2022,1.886278172,44.72,8.469112409,0.483751372,0.447313139,0.624394248,0.016092548,0.003853125,3107807.54,0.050030341,0.12609737,0.638258603,13.17736097,707671.36,4,20.0,0,62.66,30.38,8.861821876,4.069967336,6.403485118,1.684078769820206
446,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2024,0.257300511,35.63,8.622912891,0.156475337,0.172085113,0.514034562,0.083377237,6.39965e-6,349373.32,0.015095669,0.364098689,0.152941139,30.00046917,6544538.94,4,28.57,TRUE,43.85,7.99,5.114155478,4.074350408,0.782509892,1.413115415187746
446,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2023,0.276110221,22.65,8.601044979,0.16560118,0.189007673,0.529027053,0.073201659,6.55124e-6,1295642.7,0.012663024,0.355360062,0.148400351,40.70026661,2632461.87,5,33.33,TRUE,28.61,5.56,3.555487154,4.056107349,-1.872255625,1.0
446,IBHD.KL,I-Bhd,Malaysia,Real Estate Management & Development,2022,0.248066762,31.66,8.639713493,0.162180636,0.225362782,0.576446507,0.030469621,5.73095e-6,2283863.64,0.009349609,0.390286459,0.140918817,41.12396727,6205681.82,4,33.33,TRUE,51.44,2.85,8.861821876,4.069967336,6.403485118,1.5414695748628806
447,IFCA.KL,IFCA MSC Bhd,Malaysia,Software,2024,1.149507552,21.2,7.568726975,0.006830213,0.225470688,0.909950566,0.662027835,0.0,-1482773.05,0.50594123,0.000056067,0.041677104,39.50171212,4264301.7,5,16.67,TRUE,24.88,7.79,5.114155478,4.074350408,0.782509892,1.0
447,IFCA.KL,IFCA MSC Bhd,Malaysia,Software,2023,1.233269083,13.2,7.530756942,0.010002261,0.197823657,0.897552957,0.90896977,0.0,-2596906.32,0.507785389,0.0,0.04834565,-0.816444154,581198.26,5,16.67,TRUE,19.87,2.1,3.555487154,4.056107349,-1.872255625,1.0
447,IFCA.KL,IFCA MSC Bhd,Malaysia,Software,2022,1.218898434,15.67,7.52922266,0.003108756,0.191175786,0.939203028,1.062014924,0.0,-1504461.36,0.428812064,0.0,0.044821089,-10.53007911,-953861.36,5,16.67,TRUE,25.16,2.71,8.861821876,4.069967336,6.403485118,0.0
