path_to_file,year,company_name,Identifier,ClimateRiskScore,Index,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF
Giang/TIME.NS/TIME.NS 2018,2018,Time Technoplast Ltd,TIME.NS,0.0,340.0,TIME.NS,Time Technoplast Ltd,India,Containers & Packaging,2018.0,2.5503533,0.0,8.665137,0.2624907,0.3415868,0.7141031,0.0449239,0.0,-1065076.6117375,0.0214881,0.2304137,0.4302902,8.1003569,30140676.4960971,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Giang/TCS.NS/TCS.NS 2020,2020,Tata Consultancy Services Ltd,TCS.NS,2.9706366051761126,338.0,TCS.NS,Tata Consultancy Services Ltd,India,IT Services,2020.0,7.2077691,81.2727961,10.2523344,0.0596135,0.2612057,0.770541,0.1543551,0.0121292,-244472701.915583,0.3261349,0.0012848,0.1504218,7.7461804,4452192460.72439,7.0,22.2222222,1,73.4471795,74.0096888,-5.7777247,3.2803604,4.8148579
Giang/TIME.NS/TIME.NS 2019,2019,Time Technoplast Ltd,TIME.NS,1.8666831510754431,340.0,TIME.NS,Time Technoplast Ltd,India,Containers & Packaging,2019.0,2.6976976,0.0,8.6499139,0.266752,0.3056585,0.6637625,0.0579407,0.0,2104642.0559383,0.0234954,0.2252024,0.4249193,-7.7993226,23231970.0529648,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Giang/TCS.NS/TCS.NS 2021,2021,Tata Consultancy Services Ltd,TCS.NS,2.6224719581914946,338.0,TCS.NS,Tata Consultancy Services Ltd,India,IT Services,2021.0,6.8993025,80.4237183,10.2705496,0.0552454,0.2992707,0.808611,0.0522066,0.0726218,741751799.04455,0.3556117,0.0015829,0.1386082,12.5432551,5065650962.95984,5.0,22.2222222,1,71.4970332,74.9862382,9.6895925,3.3501731,8.3549077
Giang/TCS.NS/TCS.NS 2022,2022,Tata Consultancy Services Ltd,TCS.NS,2.931716582633911,338.0,TCS.NS,Tata Consultancy Services Ltd,India,IT Services,2022.0,7.2369623,71.6200989,10.2426482,0.0535186,0.303221,0.8183441,0.0487626,0.0347996,-652994157.740993,0.3084158,0.0008423,0.1324321,8.6201940,5148855890.9445,6.0,22.2222222,1,53.5569965,73.9887438,7.609365,3.370596,5.8971419
Giang/TIME.NS/TIME.NS 2020,2020,Time Technoplast Ltd,TIME.NS,0.0,340.0,TIME.NS,Time Technoplast Ltd,India,Containers & Packaging,2020.0,2.7913296,0.0,8.6549662,0.2637492,0.2892412,0.6819125,0.0634806,0.0,614832.4377538,0.0264430,0.2299438,0.3997803,-13.4959168,14470664.6430671,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Giang/TCS.NS/TCS.NS 2024,2024,Tata Consultancy Services Ltd,TCS.NS,2.9523870868222764,338.0,TCS.NS,Tata Consultancy Services Ltd,India,IT Services,2024.0,6.979396,68.8952515,10.2713997,0.0588364,0.3320261,0.8169963,0.0646026,0.03074,-78876535.9859567,0.2906644,0.0015473,0.1365604,3.3858247,5710590988.88239,5.0,25.0,1,47.9245767,75.7041948,6.4842236,3.4308268,3.2018101
Giang/TACN.NS/TACN.NS 2024,2024,Tata Consumer Products Ltd,TACN.NS,2.942069708117594,333.0,TACN.NS,Tata Consumer Products Ltd,India,Food Products,2024.0,3.2592352,72.3357181,9.5731349,0.0748234,0.1826618,0.4877094,0.2448820,0.0427289,24092451.7261556,0.1082566,0.1125757,0.0869685,13.0177966,161534230.544178,5.0,11.1111111,1,51.4092216,90.7069291,6.4842236,3.4308268,3.2018101
Giang/TCS.NS/TCS.NS 2023,2023,Tata Consultancy Services Ltd,TCS.NS,2.782180666028027,338.0,TCS.NS,Tata Consultancy Services Ltd,India,IT Services,2023.0,7.3837366,69.1471296,10.2447808,0.0547699,0.3148127,0.8238742,0.0606238,0.0424175,227114577.084583,0.3003466,0.001393,0.1285499,5.3206077,5530773845.23095,5.0,22.2222222,1,47.894186,75.8391548,9.1907549,3.4031412,2.5919495
Giang/TIME.NS/TIME.NS 2021,2021,Time Technoplast Ltd,TIME.NS,0.0,340.0,TIME.NS,Time Technoplast Ltd,India,Containers & Packaging,2021.0,2.6394242,0.0,8.6765779,0.2536147,0.2926662,0.6887047,0.0648932,0.0,1025000.8563742,0.0272670,0.2518313,0.3839202,17.0383546,25322800.3699537,0.0,0.0,0,0.0,0.0,9.6895925,3.3501731,8.3549077
Giang/TIME.NS/TIME.NS 2022,2022,Time Technoplast Ltd,TIME.NS,1.0,340.0,TIME.NS,Time Technoplast Ltd,India,Containers & Packaging,2022.0,2.6729151,27.1352542,8.6684594,0.2351035,0.2804781,0.6884786,0.0644839,0.0,97857.8383642,0.0258257,0.2598815,0.3787171,8.5716401,27235455.2093476,5.0,12.5,1,54.4171852,18.6604084,7.609365,3.370596,5.8971419
Giang/TIME.NS/TIME.NS 2023,2023,Time Technoplast Ltd,TIME.NS,2.0053024602664773,340.0,TIME.NS,Time Technoplast Ltd,India,Containers & Packaging,2023.0,2.5267321,25.0620901,8.6933572,0.2015857,0.2784958,0.7338595,0.0795909,0.0,2631241.7516497,0.0393449,0.255305,0.3425918,14.7287020,37899196.1607678,5.0,11.1111111,1,45.7289664,20.2602975,9.1907549,3.4031412,2.5919495
Giang/TIME.NS/TIME.NS 2024,2024,Time Technoplast Ltd,TIME.NS,1.9129906417492404,340.0,TIME.NS,Time Technoplast Ltd,India,Containers & Packaging,2024.0,2.332413,32.6799931,8.7116177,0.1664154,0.2459574,0.7181055,0.1168119,0.0,4118197.7764775,0.0420125,0.2610455,0.3300738,6.6185145,46160994.7337624,4.0,11.1111111,1,38.5698769,30.3842802,6.4842236,3.4308268,3.2018101
Giang/TITN.NS/TITN.NS 2018,2018,Titan Company Ltd,TITN.NS,1.0952282282147563,341.0,TITN.NS,Titan Company Ltd,India,"Textiles, Apparel & Luxury Goods",2018.0,21.331455,54.5314044,9.228771,0.204262,0.4662239,0.9675524,0.0230743,0.0,-6146285.0534837,0.0700544,0.6105871,0.1033917,15.2201478,200729979.762937,5.0,33.3333333,1,51.8393084,39.2690758,6.4538513,3.2936397,3.8842403
Giang/TITN.NS/TITN.NS 2020,2020,Titan Company Ltd,TITN.NS,1.2595690956857677,341.0,TITN.NS,Titan Company Ltd,India,"Textiles, Apparel & Luxury Goods",2020.0,16.2949806,56.3045713,9.3520816,0.3426939,0.4688792,0.8614182,0.0176303,0.0,14493348.1001408,0.2497946,0.5165329,0.1308048,5.9014178,133174726.882426,6.0,25.0,1,53.4684847,39.4268456,-5.7777247,3.2803604,4.8148579
Giang/TITN.NS/TITN.NS 2019,2019,Titan Company Ltd,TITN.NS,1.1484302846243686,341.0,TITN.NS,Titan Company Ltd,India,"Textiles, Apparel & Luxury Goods",2019.0,20.2169954,55.4591735,9.2549473,0.2628085,0.41525,0.8176889,0.0134132,0.0,-46996668.1268501,0.0348218,0.6043282,0.1646992,-2.2570650,198141584.697277,5.0,16.6666667,1,52.9214982,34.2976006,3.8714369,3.3099342,2.4055172
Giang/TITN.NS/TITN.NS 2021,2021,Titan Company Ltd,TITN.NS,1.348565084630819,341.0,TITN.NS,Titan Company Ltd,India,"Textiles, Apparel & Luxury Goods",2021.0,13.1642779,55.9225498,9.4459631,0.3432575,0.4959894,0.8840299,0.0208333,0.0,5006495.268862,0.0263561,0.6471171,0.106634,28.2115758,289586226.341016,7.0,16.6666667,1,58.7499595,38.47901,9.6895925,3.3501731,8.3549077
Giang/TITN.NS/TITN.NS 2022,2022,Titan Company Ltd,TITN.NS,1.2914184119126615,341.0,TITN.NS,Titan Company Ltd,India,"Textiles, Apparel & Luxury Goods",2022.0,11.1829815,59.1660406,9.5170731,0.3466306,0.4908411,0.874242,0.0174910,0.0,1582278.4810127,0.1183876,0.6203234,0.1021722,30.1578831,398490749.756573,9.0,15.3846154,1,58.9498554,47.3127812,7.609365,3.370596,5.8971419
Giang/TITN.NS/TITN.NS 2023,2023,Titan Company Ltd,TITN.NS,1.363138387478541,341.0,TITN.NS,Titan Company Ltd,India,"Textiles, Apparel & Luxury Goods",2023.0,9.769599,53.7902459,9.5780938,0.4921712,0.5238986,0.7459945,0.0247444,0.0,21235752.8494301,0.0926520,0.6086529,0.1067512,24.1026897,419436112.777444,7.0,23.0769231,1,38.9110292,49.64379,9.1907549,3.4031412,2.5919495
Giang/TITN.NS/TITN.NS 2024,2024,Titan Company Ltd,TITN.NS,1.4624082383648602,341.0,TITN.NS,Titan Company Ltd,India,"Textiles, Apparel & Luxury Goods",2024.0,7.6496898,54.3222445,9.6773164,0.511157,0.634561,0.888709,0.0157795,0.0,-234055.0029257,0.0693772,0.6973946,0.0915443,15.4378023,390520772.38151,9.0,16.6666667,1,48.9981111,45.860362,6.4842236,3.4308268,3.2018101
Giang/TORP.NS/TORP.NS 2018,2018,Torrent Pharmaceuticals Ltd,TORP.NS,1.405016582188913,344.0,TORP.NS,Torrent Pharmaceuticals Ltd,India,Pharmaceuticals,2018.0,6.9361737,0.0,9.3098824,0.4275996,0.365792,0.5497027,0.1065200,0.00273,34405897.6582827,0.0768801,0.1429843,0.2322788,21.3714271,63068806.0132986,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Giang/TORP.NS/TORP.NS 2019,2019,Torrent Pharmaceuticals Ltd,TORP.NS,1.405016582188913,344.0,TORP.NS,Torrent Pharmaceuticals Ltd,India,Pharmaceuticals,2019.0,7.6349847,45.9190766,9.2694448,0.416855,0.389312,0.5937134,0.0744496,0.0182559,9698273.001208,0.0430725,0.1579123,0.2519618,-4.9779979,129013845.194005,4.0,25.0,0,34.4798301,50.772958,3.8714369,3.3099342,2.4055172
Giang/TRCE.NS/TRCE.NS 2018,2018,Ramco Cements Limited,TRCE.NS,1.443308511671216,347.0,TRCE.NS,Ramco Cements Limited,India,Construction Materials,2018.0,2.481965,0.0,9.074034,0.1995322,0.2520238,0.5638583,0.0279558,1.83e-05,35183579.0690951,0.0118003,0.0730138,0.7330929,5.9968158,73353570.3960682,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Giang/TORP.NS/TORP.NS 2020,2020,Torrent Pharmaceuticals Ltd,TORP.NS,1.222650653696988,344.0,TORP.NS,Torrent Pharmaceuticals Ltd,India,Pharmaceuticals,2020.0,7.4064602,46.5941712,9.2843005,0.3463056,0.3475483,0.5938248,0.1139970,0.0010608,-12204492.937911,0.0542601,0.194262,0.2578217,3.8526240,171169175.656644,5.0,25.0,0,38.4799077,46.0191568,-5.7777247,3.2803604,4.8148579
Giang/TRCE.NS/TRCE.NS 2019,2019,Ramco Cements Limited,TRCE.NS,1.5954092034725162,347.0,TRCE.NS,Ramco Cements Limited,India,Construction Materials,2019.0,2.1928962,24.9486642,9.1287425,0.2992521,0.2305709,0.4552979,0.0272137,3.45e-05,2765056.4825508,0.0102502,0.0665909,0.756028,-4.1303703,80229116.0580356,6.0,16.6666667,0,26.9541075,21.1529565,3.8714369,3.3099342,2.4055172
Giang/TORP.NS/TORP.NS 2021,2021,Torrent Pharmaceuticals Ltd,TORP.NS,2.132781151162292,344.0,TORP.NS,Torrent Pharmaceuticals Ltd,India,Pharmaceuticals,2021.0,8.1960728,60.2674907,9.2370162,0.3106641,0.3370339,0.6177638,0.0850696,0.0017412,-22945558.3164474,0.0399099,0.1922863,0.2478603,2.4152821,102393368.238267,5.0,28.5714286,0,37.4632659,79.8007075,9.6895925,3.3501731,8.3549077
Giang/TRCE.NS/TRCE.NS 2020,2020,Ramco Cements Limited,TRCE.NS,1.2976176114260385,347.0,TRCE.NS,Ramco Cements Limited,India,Construction Materials,2020.0,1.9328786,27.4638976,9.1948549,0.2714799,0.2112079,0.4227288,0.0446852,0.0,6792731.4491981,0.0139488,0.0562387,0.7945564,1.1238330,104404063.606656,6.0,14.2857143,0,27.6923262,20.4183119,-5.7777247,3.2803604,4.8148579
Giang/TORP.NS/TORP.NS 2022,2022,Torrent Pharmaceuticals Ltd,TORP.NS,1.9474421073597648,344.0,TORP.NS,Torrent Pharmaceuticals Ltd,India,Pharmaceuticals,2022.0,7.8170729,67.2342366,9.2617738,0.3576215,0.3628667,0.6180436,0.0863822,0.00253,13404333.0087634,0.0509696,0.1519386,0.2304739,4.4579928,151561587.14703,5.0,28.5714286,0,57.8707827,79.268116,7.609365,3.370596,5.8971419
Giang/TRCE.NS/TRCE.NS 2021,2021,Ramco Cements Limited,TRCE.NS,1.410131014590914,347.0,TRCE.NS,Ramco Cements Limited,India,Construction Materials,2021.0,1.7358511,36.5941428,9.2389576,0.3001604,0.2114742,0.4254917,0.0525319,0.0,4565133.1859491,0.0148260,0.0679506,0.8030996,9.3371762,117632876.336932,6.0,14.2857143,0,49.7407287,26.8615024,9.6895925,3.3501731,8.3549077
Giang/TORP.NS/TORP.NS 2024,2024,Torrent Pharmaceuticals Ltd,TORP.NS,2.0430914241784377,344.0,TORP.NS,Torrent Pharmaceuticals Ltd,India,Pharmaceuticals,2024.0,7.9382398,62.2969043,9.244082,0.2136341,0.3146946,0.63754,0.0724923,0.0154452,-30621416.0327677,0.0445576,0.1734753,0.2550351,4.7095516,223668812.17086,5.0,18.1818182,0,46.0955535,77.3474162,6.4842236,3.4308268,3.2018101
Giang/TORP.NS/TORP.NS 2023,2023,Torrent Pharmaceuticals Ltd,TORP.NS,1.4120713918270165,344.0,TORP.NS,Torrent Pharmaceuticals Ltd,India,Pharmaceuticals,2023.0,7.8580743,63.470556,9.2569361,0.2670508,0.3602285,0.6612586,0.0803373,0.0265123,39185362.9274145,0.0659256,0.1543075,0.2375586,9.9221642,198725854.829034,7.0,20.0,0,52.6191164,76.8640626,9.1907549,3.4031412,2.5919495
Giang/TRCE.NS/TRCE.NS 2022,2022,Ramco Cements Limited,TRCE.NS,1.5349904727302626,347.0,TRCE.NS,Ramco Cements Limited,India,Construction Materials,2022.0,1.6349006,41.3027554,9.2495359,0.3088174,0.2115892,0.3993041,0.0442668,0.0,-991966.8938656,0.0117780,0.0643396,0.8155616,25.5207142,41624878.2862707,4.0,16.6666667,0,53.1398885,29.439271,7.609365,3.370596,5.8971419
Giang/TRCE.NS/TRCE.NS 2023,2023,Ramco Cements Limited,TRCE.NS,1.5006110897020355,347.0,TRCE.NS,Ramco Cements Limited,India,Construction Materials,2023.0,1.4697333,36.9224914,9.2905548,0.3033603,0.2440543,0.4395689,0.0241198,0.0,-4009598.0803839,0.0066108,0.0647949,0.7903542,13.3037625,47214157.1685663,5.0,14.2857143,0,38.7375541,35.1011042,9.1907549,3.4031412,2.5919495
Giang/TRCE.NS/TRCE.NS 2024,2024,Ramco Cements Limited,TRCE.NS,1.43626104700039,347.0,TRCE.NS,Ramco Cements Limited,India,Construction Materials,2024.0,1.4727118,42.9329898,9.2812608,0.2862678,0.264133,0.4852872,0.0397458,0.0,8806319.485079,0.0102759,0.0663597,0.8026235,-11.3828546,31379754.2422469,8.0,10.0,0,52.7963068,29.0206649,6.4842236,3.4308268,3.2018101
Giang/TVSM.NS/TVSM.NS 2018,2018,TVS Motor Company Ltd,TVSM.NS,1.9092493278834604,345.0,TVSM.NS,TVS Motor Company Ltd,India,Automobiles,2018.0,7.2533288,0.0,9.3826446,0.5568865,0.4902102,0.605101,0.0199199,0.0,27204394.3336224,0.0143826,0.0773558,0.2145798,13.9165275,104856895.056375,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Giang/TVSM.NS/TVSM.NS 2019,2019,TVS Motor Company Ltd,TVSM.NS,1.5820956300259146,345.0,TVSM.NS,TVS Motor Company Ltd,India,Automobiles,2019.0,6.9001849,0.0,9.4098936,0.5987684,0.5178642,0.6235874,0.0827322,0.0129285,119794777.852999,0.0593840,0.0613917,0.2143116,-14.1381109,85858786.9857831,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Giang/UNOI.NS/UNOI.NS 2018,2018,UNO Minda Ltd,UNOI.NS,1.6128367195067312,350.0,UNOI.NS,UNO Minda Ltd,India,Automobile Components,2018.0,13.1631157,0.0,8.7864245,0.2555719,0.3492577,0.5848397,0.0565249,0.0021864,-4739809.1934085,0.0307289,0.1409081,0.4162312,22.2548487,46344319.1673894,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Giang/TVSM.NS/TVSM.NS 2020,2020,TVS Motor Company Ltd,TVSM.NS,1.4131750793649371,345.0,TVSM.NS,TVS Motor Company Ltd,India,Automobiles,2020.0,5.8595087,0.0,9.4781412,0.5537822,0.4960153,0.6004988,0.0798582,0.0319474,72797626.3724244,0.0837351,0.0621766,0.1928136,6.1256166,83063292.1776939,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Giang/UNOI.NS/UNOI.NS 2019,2019,UNO Minda Ltd,UNOI.NS,1.405016582188913,350.0,UNOI.NS,UNO Minda Ltd,India,Automobile Components,2019.0,10.8937225,0.0,8.8697151,0.236378,0.4144154,0.6217562,0.1001258,0.0057518,18954508.6482684,0.0791203,0.1171184,0.4330613,-3.2880159,22509391.6344763,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Giang/TVSM.NS/TVSM.NS 2021,2021,TVS Motor Company Ltd,TVSM.NS,1.5456819865976985,345.0,TVSM.NS,TVS Motor Company Ltd,India,Automobiles,2021.0,4.9926654,0.0,9.5531465,0.5834559,0.5126433,0.6118789,0.0000000,0.0532937,-16874524.0535748,0.0698082,0.0605441,0.1731935,20.8407617,96293349.0027852,0.0,0.0,0,0.0,0.0,9.6895925,3.3501731,8.3549077
Giang/TVSM.NS/TVSM.NS 2022,2022,TVS Motor Company Ltd,TVSM.NS,1.0547880521886004,345.0,TVSM.NS,TVS Motor Company Ltd,India,Automobiles,2022.0,4.1754866,48.4022525,9.6322881,0.6350761,0.5454758,0.6464868,0.0000000,0.0525415,49356134.3719572,0.0702751,0.0545374,0.1275288,21.2809329,159379259.980526,6.0,16.6666667,1,68.3500603,43.555598,7.609365,3.370596,5.8971419
Giang/UNOI.NS/UNOI.NS 2020,2020,UNO Minda Ltd,UNOI.NS,1.9678964948771072,350.0,UNOI.NS,UNO Minda Ltd,India,Automobile Components,2020.0,9.9999088,0.0,8.9123774,0.194863,0.4232873,0.679996,0.0633199,0.0075952,-7938526.3273036,0.0439632,0.1372145,0.3910577,5.5140671,30664369.6077225,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Giang/UNOI.NS/UNOI.NS 2021,2021,UNO Minda Ltd,UNOI.NS,1.7573070927269985,350.0,UNOI.NS,UNO Minda Ltd,India,Automobile Components,2021.0,9.0214126,23.7330577,8.9542784,0.1381488,0.3428478,0.6902636,0.0577868,0.0097955,-440044.5841579,0.0395834,0.1635554,0.3763534,25.6755494,54365268.6248212,8.0,28.5714286,1,38.1673954,7.6160228,9.6895925,3.3501731,8.3549077
Giang/TVSM.NS/TVSM.NS 2023,2023,TVS Motor Company Ltd,TVSM.NS,1.0,345.0,TVSM.NS,TVS Motor Company Ltd,India,Automobiles,2023.0,17.5832646,45.4773063,9.7046174,0.6159502,0.4992416,0.5948088,0.0999041,0.0059213,60541091.7816437,0.0711715,0.0532538,0.1097129,19.5508261,210387522.495501,6.0,16.6666667,1,59.103755,45.1783817,9.1907549,3.4031412,2.5919495
Giang/UNOI.NS/UNOI.NS 2022,2022,UNO Minda Ltd,UNOI.NS,1.971347782019703,350.0,UNOI.NS,UNO Minda Ltd,India,Automobile Components,2022.0,8.2534385,37.4063545,9.0048726,0.1679324,0.3553179,0.7108942,0.0382660,0.0010098,-10428432.3271665,0.0241920,0.171034,0.3630761,24.8711884,85227604.6738072,8.0,22.2222222,1,53.1700049,25.0903647,7.609365,3.370596,5.8971419
Giang/UNOI.NS/UNOI.NS 2023,2023,UNO Minda Ltd,UNOI.NS,2.4116448369484704,350.0,UNOI.NS,UNO Minda Ltd,India,Automobile Components,2023.0,7.1015418,40.5656,9.0748607,0.1723045,0.3709102,0.7405155,0.0510901,0.0053489,14075584.8830234,0.0318375,0.1771788,0.3594642,23.0862036,110943011.39772,9.0,20.0,1,40.9433638,31.7059093,9.1907549,3.4031412,2.5919495
Giang/USBL.NS/USBL.NS 2018,2018,Usha Martin Ltd,USBL.NS,0.0,351.0,USBL.NS,Usha Martin Ltd,India,Metals & Mining,2018.0,1.2627269,0.0,9.0058112,0.5084401,0.5457547,0.6142687,0.0118989,0.0,-305001.4455045,0.0215726,0.0939356,0.1246322,10.6951625,56254697.8895634,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Giang/USBL.NS/USBL.NS 2019,2019,Usha Martin Ltd,USBL.NS,1.3790036156455896,351.0,USBL.NS,Usha Martin Ltd,India,Metals & Mining,2019.0,3.8201814,0.0,8.5314074,0.2421805,0.3328752,0.6393082,0.1091899,0.0016557,6597374.3246652,0.0365760,0.2525479,0.3579991,-19.9074442,-8305788.963668,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Giang/USBL.NS/USBL.NS 2021,2021,Usha Martin Ltd,USBL.NS,2.1871239638302686,351.0,USBL.NS,Usha Martin Ltd,India,Metals & Mining,2021.0,3.5553183,0.0,8.557957,0.1499847,0.2569817,0.6718102,0.0821570,0.0351711,7235703.1622605,0.0609077,0.3077532,0.3243197,23.5012958,37289167.2617369,0.0,0.0,0,0.0,0.0,9.6895925,3.3501731,8.3549077
Giang/TVSM.NS/TVSM.NS 2024,2024,TVS Motor Company Ltd,TVSM.NS,1.2466527543954218,345.0,TVSM.NS,TVS Motor Company Ltd,India,Automobiles,2024.0,15.8120216,59.6706459,9.748958,0.5967992,0.4834175,0.5876608,0.1760357,0.0007433,205874780.573435,0.1071266,0.0504117,0.1283462,10.8994250,275002925.687537,8.0,18.1818182,1,68.7196969,62.5410606,6.4842236,3.4308268,3.2018101
Giang/USBL.NS/USBL.NS 2020,2020,Usha Martin Ltd,USBL.NS,1.3790036156455896,351.0,USBL.NS,Usha Martin Ltd,India,Metals & Mining,2020.0,3.5781063,0.0,8.5517189,0.2033632,0.3111707,0.6745688,0.1193675,0.0010325,292601.555984,0.1155717,0.2693174,0.348679,0.2986599,20694039.9524181,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Giang/USBL.NS/USBL.NS 2022,2022,Usha Martin Ltd,USBL.NS,2.209172802890379,351.0,USBL.NS,Usha Martin Ltd,India,Metals & Mining,2022.0,3.4995021,42.8348151,8.5748523,0.134941,0.2297405,0.671518,0.1426456,0.0158739,-513631.9376826,0.0545595,0.3045778,0.3337761,12.3049592,41243914.3135346,6.0,14.2857143,1,54.0709248,29.8424845,7.609365,3.370596,5.8971419
Giang/USBL.NS/USBL.NS 2023,2023,Usha Martin Ltd,USBL.NS,3.338943001726295,351.0,USBL.NS,Usha Martin Ltd,India,Metals & Mining,2023.0,3.3776459,60.7565039,8.6015556,0.109254,0.1849417,0.647981,0.1703254,0.013477,-45590.8818236,0.0535551,0.2805806,0.3773366,-2.7115408,49390521.8956209,5.0,14.2857143,1,36.7939733,57.9980454,9.1907549,3.4031412,2.5919495
Giang/USBL.NS/USBL.NS 2024,2024,Usha Martin Ltd,USBL.NS,1.8906606353239568,351.0,USBL.NS,Usha Martin Ltd,India,Metals & Mining,2024.0,3.063531,62.4184138,8.6420806,0.1111837,0.1854299,0.6977291,0.1644939,0.0390615,12983031.0122879,0.0802980,0.2713811,0.3895313,5.0719281,45466354.5933294,5.0,14.2857143,1,36.9695188,64.5848064,6.4842236,3.4308268,3.2018101
Giang/VART.NS/VART.NS 2018,2018,Vardhman Textiles Ltd,VART.NS,1.7956288415173938,353.0,VART.NS,Vardhman Textiles Ltd,India,"Textiles, Apparel & Luxury Goods",2018.0,1.0408136,0.0,9.1150439,0.2526181,0.2065234,0.5437084,0.0215084,0.0,-4382769.5865857,0.0722285,0.3017063,0.383744,3.6011246,107046834.345186,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Giang/UNOI.NS/UNOI.NS 2024,2024,UNO Minda Ltd,UNOI.NS,2.8987918650160385,350.0,UNOI.NS,UNO Minda Ltd,India,Automobile Components,2024.0,6.1060479,38.3480914,9.1380851,0.2105745,0.3457064,0.6748012,0.0288241,0.0068872,-5000585.1375073,0.0204029,0.1596255,0.4167449,16.6167004,119434757.167934,7.0,20.0,1,36.1476604,35.3783508,6.4842236,3.4308268,3.2018101
Giang/VART.NS/VART.NS 2019,2019,Vardhman Textiles Ltd,VART.NS,2.198551746542062,353.0,VART.NS,Vardhman Textiles Ltd,India,"Textiles, Apparel & Luxury Goods",2019.0,1.1644448,0.0,9.0939898,0.2374368,0.174854,0.494759,0.0000000,0.02297,23203642.4939933,0.0864145,0.2961452,0.401466,-10.0759673,78447692.2464259,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Giang/VART.NS/VART.NS 2020,2020,Vardhman Textiles Ltd,VART.NS,1.911145485967945,353.0,VART.NS,Vardhman Textiles Ltd,India,"Textiles, Apparel & Luxury Goods",2020.0,1.0847693,37.9780447,9.1188998,0.2217265,0.1480481,0.45218,0.0000000,0.009633,-16709736.5218699,0.0826111,0.3025328,0.3745755,-6.0991126,57764195.9610047,4.0,16.6666667,1,40.9335546,41.3571413,-5.7777247,3.2803604,4.8148579
Giang/VART.NS/VART.NS 2021,2021,Vardhman Textiles Ltd,VART.NS,2.295243207840651,353.0,VART.NS,Vardhman Textiles Ltd,India,"Textiles, Apparel & Luxury Goods",2021.0,0.9654161,43.6997345,9.160317,0.1806341,0.1757612,0.5891602,0.0000000,0.0060688,-3426814.2616605,0.0848370,0.2799665,0.3398166,51.0111024,204374359.36623,5.0,22.2222222,1,51.4166262,42.5637131,9.6895925,3.3501731,8.3549077
Giang/VART.NS/VART.NS 2024,2024,Vardhman Textiles Ltd,VART.NS,2.8045943755890894,353.0,VART.NS,Vardhman Textiles Ltd,India,"Textiles, Apparel & Luxury Goods",2024.0,0.9037594,43.6025867,9.1628324,0.0996018,0.1095591,0.537069,0.0000000,0.0071605,2253949.6781744,0.0544134,0.3025619,0.353283,0.4179940,103770626.097133,5.0,30.0,1,30.7061568,51.0008899,6.4842236,3.4308268,3.2018101
Giang/VART.NS/VART.NS 2022,2022,Vardhman Textiles Ltd,VART.NS,1.8578293569656683,353.0,VART.NS,Vardhman Textiles Ltd,India,"Textiles, Apparel & Luxury Goods",2022.0,0.9958955,50.8923162,9.1396676,0.1480363,0.1274946,0.5217686,0.0567122,3.53e-05,1091772.1518987,0.1255814,0.2255739,0.3515684,-2.6717093,97949123.661149,7.0,20.0,1,49.8085812,56.7180668,7.609365,3.370596,5.8971419
Giang/VART.NS/VART.NS 2023,2023,Vardhman Textiles Ltd,VART.NS,1.5467388368327764,353.0,VART.NS,Vardhman Textiles Ltd,India,"Textiles, Apparel & Luxury Goods",2023.0,0.9499473,48.3211003,9.1575799,0.1495185,0.1721155,0.715836,0.0164106,3.84e-05,-4955008.9982004,0.0243148,0.3560934,0.3186526,-7.5808676,76388722.2555489,6.0,30.0,1,49.5334358,53.2698334,9.1907549,3.4031412,2.5919495
Giang/VODA.NS/VODA.NS 2018,2018,Vodafone Idea Ltd,VODA.NS,2.121591966918397,357.0,VODA.NS,Vodafone Idea Ltd,India,Wireless Telecommunication Services,2018.0,0.2414819,51.6255526,10.5211795,0.5482811,0.2357502,0.3184182,0.0129303,0.0006208,109598149.754264,0.0732286,1.83e-05,0.229044,23.4497265,-2111000289.1009,7.0,27.2727273,1,44.4139334,46.8171707,6.4538513,3.2936397,3.8842403
